Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
15553775,2016/2/23 13:36,2016/2/23 15:04,70232,5322,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
15553878,2016/2/23 13:58,2016/2/23 14:08,70267,611,1034,Ellsworth Ave & N Neville St,1027,Shady Ave and Ellsworth Ave,Customer
15553937,2016/2/23 14:07,2016/2/23 14:17,70397,564,1002,Third Ave & Wood St,1015,Federal St & E North Ave,Subscriber
15553963,2016/2/23 14:12,2016/2/23 14:15,70287,176,1025,Penn Ave & N Fairmount St,1026,S Whitfield St & Baum Blvd,Subscriber
15553976,2016/2/23 14:16,2016/2/23 14:36,70317,1213,1019,42nd St & Butler St,1005,Forbes Ave & Grant St,Subscriber
15553977,2016/2/23 14:16,2016/2/23 14:36,70361,1209,1019,42nd St & Butler St,1005,Forbes Ave & Grant St,Subscriber
15554011,2016/2/23 14:23,2016/2/23 14:37,70322,825,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1016,17th St & Penn Ave,Customer
15554036,2016/2/23 14:29,2016/2/23 14:40,70362,717,1034,Ellsworth Ave & N Neville St,1024,S Negley Ave & Baum Blvd,Customer
15554039,2016/2/23 14:29,2016/2/23 15:49,70295,4770,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15554054,2016/2/23 14:31,2016/2/23 14:40,70334,558,1021,Taylor St & Liberty Ave,1026,S Whitfield St & Baum Blvd,Subscriber
15554085,2016/2/23 14:37,2016/2/23 14:42,70436,334,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15554155,2016/2/23 14:59,2016/2/23 15:01,70312,172,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Subscriber
15554159,2016/2/23 14:59,2016/2/23 15:07,70338,436,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,Subscriber
15554174,2016/2/23 15:03,2016/2/23 16:53,70421,6608,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15554206,2016/2/23 15:15,2016/2/23 15:50,70361,2116,1005,Forbes Ave & Grant St,1019,42nd St & Butler St,Subscriber
15554207,2016/2/23 15:15,2016/2/23 15:50,70317,2116,1005,Forbes Ave & Grant St,1019,42nd St & Butler St,Subscriber
15554210,2016/2/23 15:15,2016/2/23 15:29,70322,818,1016,17th St & Penn Ave,1019,42nd St & Butler St,Customer
15554228,2016/2/23 15:19,2016/2/23 15:26,70211,373,1004,First Ave & B St (T Station),1000,Liberty Ave & Stanwix St,Subscriber
15554240,2016/2/23 15:22,2016/2/23 15:31,70305,548,1037,Frew St & Schenley Dr,1040,Bigelow Blvd & Fifth Ave,Subscriber
15554263,2016/2/23 15:31,2016/2/23 15:36,70491,313,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
15554285,2016/2/23 15:40,2016/2/23 16:09,70259,1733,1014,Ridge Ave & Brighton Rd (CCAC),1015,Federal St & E North Ave,Customer
15554322,2016/2/23 15:55,2016/2/23 16:25,70428,1813,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
15554345,2016/2/23 16:02,2016/2/23 16:18,70251,980,1023,Liberty Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,Customer
15554350,2016/2/23 16:03,2016/2/23 16:07,70363,206,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
15554373,2016/2/23 16:13,2016/2/23 16:28,70359,883,1040,Bigelow Blvd & Fifth Ave,1024,S Negley Ave & Baum Blvd,Subscriber
15554380,2016/2/23 16:16,2016/2/23 16:41,70323,1496,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15554410,2016/2/23 16:25,2016/2/23 16:35,70411,634,1006,Ross St & Sixth Ave (Steel Plaza T Station),1049,S 12th St & E Carson St,Subscriber
15554433,2016/2/23 16:32,2016/2/23 16:38,70293,341,1027,Shady Ave and Ellsworth Ave,1029,Alder St & S Highland Ave,Subscriber
15554439,2016/2/23 16:35,2016/2/23 16:37,70413,147,1027,Shady Ave and Ellsworth Ave,1029,Alder St & S Highland Ave,Subscriber
15554450,2016/2/23 16:40,2016/2/23 16:55,70460,939,1020,42nd and Penn Ave.,1000,Liberty Ave & Stanwix St,Subscriber
15554458,2016/2/23 16:42,2016/2/23 17:11,70286,1727,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1023,Liberty Ave & Baum Blvd,Subscriber
15554471,2016/2/23 16:48,2016/2/23 17:35,70295,2839,1004,First Ave & B St (T Station),1032,Maryland Ave & Walnut St,Subscriber
15554494,2016/2/23 16:54,2016/2/23 17:14,70363,1233,1041,Fifth Ave & S Bouquet St,1047,S 22nd St & E Carson St,Subscriber
15554505,2016/2/23 16:57,2016/2/23 17:17,70466,1173,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Subscriber
15554532,2016/2/23 17:05,2016/2/23 17:20,70342,918,1050,Healthy Ride Hub,1024,S Negley Ave & Baum Blvd,Customer
15554536,2016/2/23 17:06,2016/2/23 17:18,70335,739,1050,Healthy Ride Hub,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15554567,2016/2/23 17:16,2016/2/23 17:36,70475,1146,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
15554589,2016/2/23 17:24,2016/2/23 17:33,70217,540,1004,First Ave & B St (T Station),1049,S 12th St & E Carson St,Subscriber
15554609,2016/2/23 17:34,2016/2/23 17:44,70327,579,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
15554612,2016/2/23 17:35,2016/2/23 17:49,70318,844,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Subscriber
15554615,2016/2/23 17:36,2016/2/23 17:55,70358,1154,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,Subscriber
15554621,2016/2/23 17:40,2016/2/23 18:06,70466,1555,1000,Liberty Ave & Stanwix St,1021,Taylor St & Liberty Ave,Customer
15554626,2016/2/23 17:42,2016/2/23 18:16,70462,2026,1005,Forbes Ave & Grant St,1021,Taylor St & Liberty Ave,Subscriber
15554636,2016/2/23 17:53,2016/2/23 18:00,70249,387,1035,Fifth Ave & S Dithridge St,1044,Zulema St & Coltart Ave,Subscriber
15554637,2016/2/23 17:53,2016/2/23 18:12,70304,1136,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1019,42nd St & Butler St,Customer
15554649,2016/2/23 18:03,2016/2/23 18:23,70476,1224,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1019,42nd St & Butler St,Subscriber
15554685,2016/2/23 18:27,2016/2/23 19:08,70215,2479,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15554687,2016/2/23 18:27,2016/2/23 19:07,70253,2369,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15554691,2016/2/23 18:28,2016/2/23 18:34,70274,335,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15554695,2016/2/23 18:32,2016/2/23 18:57,70483,1531,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
15554697,2016/2/23 18:33,2016/2/23 18:43,70310,597,1044,Zulema St & Coltart Ave,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15554704,2016/2/23 18:36,2016/2/23 18:57,70430,1272,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
15554712,2016/2/23 18:42,2016/2/23 18:53,70342,627,1024,S Negley Ave & Baum Blvd,1040,Bigelow Blvd & Fifth Ave,Customer
15554726,2016/2/23 18:44,2016/2/23 19:03,70217,1116,1049,S 12th St & E Carson St,1001,Forbes Ave & Market Square,Customer
15554756,2016/2/23 19:11,2016/2/23 19:19,70327,462,1049,S 12th St & E Carson St,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15554763,2016/2/23 19:13,2016/2/23 19:19,70435,365,1040,Bigelow Blvd & Fifth Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15554802,2016/2/23 20:22,2016/2/23 20:33,70342,633,1040,Bigelow Blvd & Fifth Ave,1024,S Negley Ave & Baum Blvd,Customer
15554803,2016/2/23 20:23,2016/2/23 20:48,70473,1471,1037,Frew St & Schenley Dr,1024,S Negley Ave & Baum Blvd,Subscriber
15554804,2016/2/23 20:23,2016/2/23 20:30,70300,378,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15554809,2016/2/23 20:33,2016/2/23 20:36,70424,182,1004,First Ave & B St (T Station),1003,First Ave & Smithfield St (Art Institute),Subscriber
15554812,2016/2/23 20:47,2016/2/23 20:51,70274,265,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15554815,2016/2/23 20:51,2016/2/23 20:56,70301,285,1040,Bigelow Blvd & Fifth Ave,1039,Atwood St & Bates St,Subscriber
15554820,2016/2/23 20:59,2016/2/23 21:09,70327,617,1045,S 27th St & Tunnel Blvd (Southside Works),1049,S 12th St & E Carson St,Subscriber
15554840,2016/2/23 21:35,2016/2/23 21:51,70370,966,1031,Maryland Ave & Ellsworth Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15554862,2016/2/23 22:01,2016/2/23 22:16,70280,887,1039,Atwood St & Bates St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
15554921,2016/2/24 0:12,2016/2/24 0:18,70416,379,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15554922,2016/2/24 0:14,2016/2/24 0:18,70357,287,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15554925,2016/2/24 0:17,2016/2/24 0:46,70300,1738,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1038,Boulevard of the Allies & Parkview Ave,Subscriber
15556983,2016/2/24 7:17,2016/2/24 7:23,70381,378,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15556985,2016/2/24 7:17,2016/2/24 7:23,70413,380,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15557051,2016/2/24 7:30,2016/2/24 7:40,70327,628,1049,S 12th St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
15557192,2016/2/24 7:57,2016/2/24 8:04,70446,433,1049,S 12th St & E Carson St,1004,First Ave & B St (T Station),Subscriber
15557483,2016/2/24 8:44,2016/2/24 9:18,70342,2095,1024,S Negley Ave & Baum Blvd,1050,Healthy Ride Hub,Customer
15557613,2016/2/24 9:05,2016/2/24 9:17,70371,740,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,Subscriber
15557631,2016/2/24 9:09,2016/2/24 9:19,70220,567,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
15557682,2016/2/24 9:19,2016/2/24 9:37,70466,1057,1021,Taylor St & Liberty Ave,1000,Liberty Ave & Stanwix St,Customer
15557849,2016/2/24 9:47,2016/2/24 9:54,70465,409,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15558018,2016/2/24 10:11,2016/2/24 10:25,70349,827,1021,Taylor St & Liberty Ave,1037,Frew St & Schenley Dr,Subscriber
15558166,2016/2/24 10:31,2016/2/24 10:53,70298,1335,1006,Ross St & Sixth Ave (Steel Plaza T Station),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15558253,2016/2/24 10:42,2016/2/24 10:54,70341,688,1043,Coltart Ave & Forbes Ave,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15558293,2016/2/24 10:48,2016/2/24 10:53,70249,348,1044,Zulema St & Coltart Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15558336,2016/2/24 10:54,2016/2/24 11:10,70472,1011,1045,S 27th St & Tunnel Blvd (Southside Works),1047,S 22nd St & E Carson St,Subscriber
15558451,2016/2/24 11:08,2016/2/24 11:21,70328,762,1023,Liberty Ave & Baum Blvd,1040,Bigelow Blvd & Fifth Ave,Subscriber
15558453,2016/2/24 11:08,2016/2/24 11:21,70286,746,1023,Liberty Ave & Baum Blvd,1040,Bigelow Blvd & Fifth Ave,Subscriber
15558580,2016/2/24 11:24,2016/2/24 11:43,70364,1138,1019,42nd St & Butler St,1001,Forbes Ave & Market Square,Customer
15559005,2016/2/24 12:07,2016/2/24 12:14,70435,382,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15559035,2016/2/24 12:11,2016/2/24 12:58,70399,2824,1035,Fifth Ave & S Dithridge St,1035,Fifth Ave & S Dithridge St,Customer
15559091,2016/2/24 12:16,2016/2/24 12:20,70351,221,1025,Penn Ave & N Fairmount St,1026,S Whitfield St & Baum Blvd,Subscriber
15559314,2016/2/24 12:47,2016/2/24 13:56,70245,4184,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
15559316,2016/2/24 12:47,2016/2/24 13:54,70212,4016,1050,Healthy Ride Hub,1020,42nd and Penn Ave.,Customer
15559328,2016/2/24 12:48,2016/2/24 13:58,70261,4211,1050,Healthy Ride Hub,1020,42nd and Penn Ave.,Subscriber
15559373,2016/2/24 12:53,2016/2/24 12:58,70300,318,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15559471,2016/2/24 13:09,2016/2/24 13:14,70492,310,1027,Shady Ave and Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
15559475,2016/2/24 13:09,2016/2/24 13:57,70457,2857,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
15559480,2016/2/24 13:10,2016/2/24 13:15,70381,290,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15559491,2016/2/24 13:11,2016/2/24 13:24,70341,803,1045,S 27th St & Tunnel Blvd (Southside Works),1043,Coltart Ave & Forbes Ave,Subscriber
15559598,2016/2/24 13:26,2016/2/24 13:38,70252,738,1014,Ridge Ave & Brighton Rd (CCAC),1000,Liberty Ave & Stanwix St,Subscriber
15559677,2016/2/24 13:39,2016/2/24 14:07,70405,1670,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
15559678,2016/2/24 13:40,2016/2/24 13:43,70489,189,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15559779,2016/2/24 14:01,2016/2/24 15:21,70490,4858,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
15559818,2016/2/24 14:07,2016/2/24 14:31,70472,1436,1047,S 22nd St & E Carson St,1007,Stevenson St & Forbes Ave,Subscriber
15559829,2016/2/24 14:10,2016/2/24 15:54,70237,6250,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15559845,2016/2/24 14:13,2016/2/24 14:19,70357,333,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
15559918,2016/2/24 14:29,2016/2/24 15:18,70342,2908,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
15559919,2016/2/24 14:30,2016/2/24 15:18,70248,2879,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
15559925,2016/2/24 14:31,2016/2/24 14:44,70201,767,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,Subscriber
15560033,2016/2/24 15:02,2016/2/24 15:05,70454,174,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15560034,2016/2/24 15:02,2016/2/24 16:05,70238,3778,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15560043,2016/2/24 15:04,2016/2/24 15:09,70396,289,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15560054,2016/2/24 15:07,2016/2/24 17:45,70497,9467,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1001,Forbes Ave & Market Square,Customer
15560056,2016/2/24 15:08,2016/2/24 15:17,70476,525,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
15560070,2016/2/24 15:10,2016/2/24 15:20,70364,554,1001,Forbes Ave & Market Square,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
15560080,2016/2/24 15:13,2016/2/24 17:45,70340,9103,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1001,Forbes Ave & Market Square,Customer
15560127,2016/2/24 15:30,2016/2/24 15:35,70328,296,1040,Bigelow Blvd & Fifth Ave,1044,Zulema St & Coltart Ave,Subscriber
15560128,2016/2/24 15:30,2016/2/24 16:05,70245,2064,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15560260,2016/2/24 16:17,2016/2/24 16:23,70240,357,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15560361,2016/2/24 16:57,2016/2/24 17:07,70491,599,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1044,Zulema St & Coltart Ave,Customer
15560418,2016/2/24 17:27,2016/2/24 17:35,70435,464,1040,Bigelow Blvd & Fifth Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15560431,2016/2/24 17:33,2016/2/24 17:42,70392,561,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
15560444,2016/2/24 17:39,2016/2/24 17:48,70218,588,1009,12th St & Penn Ave,1017,21st St & Penn Ave,Customer
15560446,2016/2/24 17:39,2016/2/24 18:04,70358,1499,1000,Liberty Ave & Stanwix St,1021,Taylor St & Liberty Ave,Customer
15560447,2016/2/24 17:39,2016/2/24 17:51,70424,728,1003,First Ave & Smithfield St (Art Institute),1048,S 18th St & Sidney St,Customer
15560493,2016/2/24 17:58,2016/2/24 18:03,70239,279,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
15560494,2016/2/24 18:01,2016/2/24 18:07,70349,353,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,Subscriber
15560551,2016/2/24 18:31,2016/2/24 18:43,70360,718,1006,Ross St & Sixth Ave (Steel Plaza T Station),1008,Centre Ave & Consol Energy Center,Subscriber
15560570,2016/2/24 18:43,2016/2/24 20:15,70310,5521,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15560585,2016/2/24 18:54,2016/2/24 19:04,70336,611,1000,Liberty Ave & Stanwix St,1005,Forbes Ave & Grant St,Customer
15560599,2016/2/24 19:06,2016/2/24 19:14,70328,468,1044,Zulema St & Coltart Ave,1035,Fifth Ave & S Dithridge St,Subscriber
15560615,2016/2/24 19:20,2016/2/24 19:27,70385,426,1025,Penn Ave & N Fairmount St,1029,Alder St & S Highland Ave,Subscriber
15560623,2016/2/24 19:36,2016/2/24 19:42,70336,319,1005,Forbes Ave & Grant St,1001,Forbes Ave & Market Square,Subscriber
15560629,2016/2/24 19:43,2016/2/24 19:52,70497,548,1001,Forbes Ave & Market Square,1003,First Ave & Smithfield St (Art Institute),Subscriber
15560632,2016/2/24 19:52,2016/2/24 20:09,70435,1069,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15560636,2016/2/24 19:56,2016/2/24 20:00,70239,234,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Subscriber
15560639,2016/2/24 20:01,2016/2/24 20:04,70249,159,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Subscriber
15560654,2016/2/24 20:23,2016/2/24 20:29,70300,408,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Customer
15560672,2016/2/24 20:50,2016/2/24 20:57,70444,424,1029,Alder St & S Highland Ave,1033,Ivy St & Walnut St   ,Subscriber
15560688,2016/2/24 21:19,2016/2/24 21:25,70371,347,1037,Frew St & Schenley Dr,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15560704,2016/2/24 22:20,2016/2/24 22:25,70328,353,1035,Fifth Ave & S Dithridge St,1044,Zulema St & Coltart Ave,Subscriber
15560713,2016/2/24 22:33,2016/2/25 1:06,70370,9175,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15560718,2016/2/24 22:38,2016/2/25 1:06,70377,8877,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15562259,2016/2/25 5:06,2016/2/25 5:37,70415,1835,1008,Centre Ave & Consol Energy Center,1003,First Ave & Smithfield St (Art Institute),Customer
15562269,2016/2/25 5:09,2016/2/25 5:35,70438,1561,1008,Centre Ave & Consol Energy Center,1003,First Ave & Smithfield St (Art Institute),Customer
15562950,2016/2/25 7:18,2016/2/25 7:23,70240,333,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15562953,2016/2/25 7:18,2016/2/25 7:23,70274,295,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15563011,2016/2/25 7:30,2016/2/25 7:40,70248,627,1049,S 12th St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
15563113,2016/2/25 7:49,2016/2/25 8:05,70405,917,1047,S 22nd St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
15563143,2016/2/25 7:53,2016/2/25 8:06,70263,799,1039,Atwood St & Bates St,1024,S Negley Ave & Baum Blvd,Customer
15563147,2016/2/25 7:54,2016/2/25 8:02,70216,515,1020,42nd and Penn Ave.,1050,Healthy Ride Hub,Customer
15563157,2016/2/25 7:56,2016/2/25 8:03,70264,447,1049,S 12th St & E Carson St,1004,First Ave & B St (T Station),Subscriber
15563300,2016/2/25 8:22,2016/2/25 8:36,70346,862,1020,42nd and Penn Ave.,1026,S Whitfield St & Baum Blvd,Subscriber
15563378,2016/2/25 8:34,2016/2/25 8:41,70338,391,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
15563396,2016/2/25 8:38,2016/2/25 8:40,70347,133,1032,Maryland Ave & Walnut St,1031,Maryland Ave & Ellsworth Ave,Subscriber
15563397,2016/2/25 8:38,2016/2/25 8:49,70392,687,1049,S 12th St & E Carson St,1005,Forbes Ave & Grant St,Subscriber
15563406,2016/2/25 8:39,2016/2/25 8:44,70435,341,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15563523,2016/2/25 8:59,2016/2/25 9:21,70450,1317,1021,Taylor St & Liberty Ave,1000,Liberty Ave & Stanwix St,Customer
15563542,2016/2/25 9:04,2016/2/25 9:49,70407,2719,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15563736,2016/2/25 9:40,2016/2/25 9:43,70474,163,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
15563739,2016/2/25 9:41,2016/2/25 9:43,70378,134,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15563892,2016/2/25 10:08,2016/2/25 10:18,70445,580,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15563934,2016/2/25 10:14,2016/2/25 10:30,70381,912,1029,Alder St & S Highland Ave,1035,Fifth Ave & S Dithridge St,Customer
15563935,2016/2/25 10:15,2016/2/25 10:24,70353,561,1020,42nd and Penn Ave.,1023,Liberty Ave & Baum Blvd,Subscriber
15563957,2016/2/25 10:17,2016/2/25 11:35,70263,4622,1024,S Negley Ave & Baum Blvd,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15564104,2016/2/25 10:47,2016/2/25 10:52,70371,292,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Customer
15564154,2016/2/25 10:55,2016/2/25 10:59,70419,226,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
15564162,2016/2/25 10:56,2016/2/25 11:00,70300,254,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15564366,2016/2/25 11:23,2016/2/25 11:37,70473,828,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,Subscriber
15564465,2016/2/25 11:38,2016/2/25 11:43,70246,319,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
15564627,2016/2/25 11:57,2016/2/25 12:00,70206,132,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
