"","Year","Month","Day","Hour","Weather.type","Visibility","Temperature","Wind.speed"
"684","2015","7","29","11",0,10,30,3
"685","2015","7","29","12",0,10,30.6,8
"686","2015","7","29","13",0,10,31.1,5
"687","2015","7","29","14",0,10,31.7,6
"688","2015","7","29","15",0,10,32.2,6
"689","2015","7","29","16",0,10,31.7,7
"690","2015","7","29","17",0,10,31.7,7
"691","2015","7","29","18",0,10,29.4,7
"692","2015","7","29","19",0,10,28.3,6
"693","2015","7","29","20",0,10,27.8,7
"694","2015","7","29","21",0,9,27.8,3
"695","2015","7","29","22",0,9,26.7,7
"696","2015","7","29","23",0,8,25,5
"697","2015","7","30","0",0,8,25.6,9
"698","2015","7","30","1",0,7,25,7
"699","2015","7","30","2",5,6,24.4,6
"700","2015","7","30","3",0,7,23.9,6
"701","2015","7","30","4",5,6,23.9,6.5
"702","2015","7","30","5",0,10,23.3,8
"703","2015","7","30","6",0,10,23.05,7.5
"704","2015","7","30","7",0,10,24.4,7
"705","2015","7","30","8",0,10,25.6,8
"706","2015","7","30","9",0,10,26.7,7
"707","2015","7","30","10",0,10,27.8,8
"708","2015","7","30","11",0,10,28.3,15
"709","2015","7","30","12",0,10,28.9,11
"710","2015","7","30","13",0,10,29.4,9
"711","2015","7","30","14",0,10,29.4,10
"712","2015","7","30","15",0,10,28.9,15
"713","2015","7","30","16",0,10,28.3,9
"714","2015","7","30","17",0,10,27.8,6
"715","2015","7","30","18",0,10,26.7,6
"716","2015","7","30","19",0,10,25,8
"717","2015","7","30","20",0,10,25,7
"718","2015","7","30","21",0,10,23.3,8
"719","2015","7","30","22",0,10,22.8,9
"720","2015","7","30","23",0,10,21.7,7
"721","2015","7","31","0",0,10,21.1,9
"722","2015","7","31","1",0,10,20.6,9
"723","2015","7","31","2",0,10,20,6
"724","2015","7","31","3",0,10,19.4,7
"725","2015","7","31","4",0,10,18.9,7
"726","2015","7","31","5",0,10,18.9,7
"727","2015","7","31","6",0,10,20.6,5
"728","2015","7","31","7",0,10,22.8,3
"729","2015","7","31","8",0,10,24.4,6
"730","2015","7","31","9",0,10,26.1,7
"731","2015","7","31","10",0,10,27.2,10
"732","2015","7","31","11",0,10,28.9,13
"733","2015","7","31","12",0,10,27.2,7
"734","2015","7","31","13",0,10,28.9,16
"735","2015","7","31","14",0,10,29.4,11
"736","2015","7","31","15",0,10,27.2,8
"737","2015","7","31","16",0,10,27.2,15
"738","2015","7","31","17",0,10,27.8,18
"739","2015","7","31","18",0,10,26.7,7
"740","2015","7","31","19",0,10,25.6,7
"741","2015","7","31","20",0,10,24.4,7
"742","2015","7","31","21",0,10,23.3,9
"743","2015","7","31","22",0,10,23.3,9
"744","2015","7","31","23",0,10,22.8,11
"745","2015","8","1","0",0,10,22.8,10
"746","2015","8","1","1",0,10,22.2,9
"747","2015","8","1","2",0,10,21.1,8
"748","2015","8","1","3",0,10,21.1,8
"749","2015","8","1","4",0,10,20.6,7
"750","2015","8","1","5",0,10,19.4,6
"751","2015","8","1","6",0,10,20.6,7
"752","2015","8","1","7",0,10,21.7,3
"753","2015","8","1","8",0,10,23.3,7
"754","2015","8","1","9",0,10,24.4,6
"755","2015","8","1","10",0,10,25.6,8
"756","2015","8","1","11",0,10,26.1,9
"757","2015","8","1","12",0,10,27.2,14
"758","2015","8","1","13",0,10,27.2,14
"759","2015","8","1","14",0,10,25.6,9
"760","2015","8","1","15",0,10,27.2,14
"761","2015","8","1","16",0,10,27.2,14
"762","2015","8","1","17",0,10,25.6,13
"763","2015","8","1","18",0,10,25.6,16
"764","2015","8","1","19",0,10,23.3,7
"765","2015","8","1","20",0,10,22.2,6
"766","2015","8","1","21",0,10,21.7,7
"767","2015","8","1","22",0,10,21.1,7
"768","2015","8","1","23",0,10,20,7
"769","2015","8","2","0",0,10,19.4,8
"770","2015","8","2","1",0,10,20,8
"771","2015","8","2","2",0,10,19.4,8
"772","2015","8","2","3",0,10,18.9,8
"773","2015","8","2","4",0,10,18.3,6
"774","2015","8","2","5",0,10,18.3,7
"775","2015","8","2","6",0,10,19.4,6
"776","2015","8","2","7",0,10,20,8
"777","2015","8","2","8",0,10,20.6,8
"778","2015","8","2","9",0,10,23.3,8
"779","2015","8","2","10",0,10,26.1,9
"780","2015","8","2","11",0,10,27.2,14
"781","2015","8","2","12",0,10,27.2,10
"782","2015","8","2","13",0,10,29.4,11
"783","2015","8","2","14",0,10,28.9,14
"784","2015","8","2","15",0,10,29.4,11
"785","2015","8","2","16",0,10,28.3,15
"786","2015","8","2","17",0,10,27.8,16
"787","2015","8","2","18",0,10,26.7,14
"788","2015","8","2","19",0,10,25,9
"789","2015","8","2","20",0,10,24.4,10
"790","2015","8","2","21",0,10,23.3,10
"791","2015","8","2","22",0,10,23.3,11
"792","2015","8","2","23",0,10,22.2,9
"793","2015","8","3","0",0,10,20.6,10
"794","2015","8","3","1",0,10,20,11
"795","2015","8","3","2",0,10,19.4,9
"796","2015","8","3","3",0,10,19.4,5
"797","2015","8","3","4",0,10,19.4,7
"798","2015","8","3","5",0,10,18.9,8
"799","2015","8","3","6",0,10,18.9,9
"800","2015","8","3","7",0,10,18.9,15
"801","2015","8","3","8",0,10,20.6,13
"802","2015","8","3","9",0,10,23.3,13
"803","2015","8","3","10",0,10,25,14
"804","2015","8","3","11",0,10,26.7,15
"805","2015","8","3","12",0,10,26.7,11
"806","2015","8","3","13",0,10,27.8,7
"807","2015","8","3","14",0,10,27.2,9
"808","2015","8","3","15",6,0.916666667,21.26666667,9
"809","2015","8","3","16",5.666666667,2.833333333,21.3,4.666666667
"810","2015","8","3","17",0,5.875,20.425,7.75
"811","2015","8","3","18",0,4,20,10
"812","2015","8","3","19",8,3,20,4.5
"813","2015","8","3","20",0,10,19.7,6.5
"814","2015","8","3","21",1.5,3.5,19.05,6.5
"815","2015","8","3","22",2.8,3.2,19.22,3.6
"816","2015","8","3","23",0.5,8.75,19.7,10.5
"817","2015","8","4","0",0,7,18.9,3
"818","2015","8","4","1",0,9,18.3,5
"819","2015","8","4","2",0,10,18.3,6
"820","2015","8","4","3",2,2.916666667,17.13333333,6
"821","2015","8","4","4",0,9,17.8,9
"822","2015","8","4","5",0,10,17.8,8
"823","2015","8","4","6",0,10,18.3,9
"824","2015","8","4","7",0,10,19.4,8
"825","2015","8","4","8",0,10,21.1,7
"826","2015","8","4","9",0,10,21.7,7
"827","2015","8","4","10",0,10,23.3,7
"828","2015","8","4","11",0,10,24.4,3
"829","2015","8","4","12",0,10,25.6,8
"830","2015","8","4","13",0,10,26.7,11
"831","2015","8","4","14",0,10,25.6,10
"832","2015","8","4","15",0,10,26.1,8
"833","2015","8","4","16",0,10,26.7,8
"834","2015","8","4","17",0,10,25,7
"835","2015","8","4","18",0,10,24.4,7
"836","2015","8","4","19",0,10,23.3,6
"837","2015","8","4","20",0,10,23.3,5
"838","2015","8","4","21",0,10,22.2,5
"839","2015","8","4","22",0,10,21.7,5
"840","2015","8","4","23",0,10,20.6,6
"841","2015","8","5","0",0,10,20,6
"842","2015","8","5","1",0,10,19.4,6
"843","2015","8","5","2",0,10,18.9,6
"844","2015","8","5","3",0,10,17.8,5
"845","2015","8","5","4",0,10,17.8,7
"846","2015","8","5","5",0,10,17.8,5
"847","2015","8","5","6",0,10,18.9,3
"848","2015","8","5","7",0,10,21.1,3
"849","2015","8","5","8",0,10,22.2,9
"850","2015","8","5","9",0,10,23.3,8
"851","2015","8","5","10",0,10,24.4,13
"852","2015","8","5","11",0,10,24.4,9
"853","2015","8","5","12",0,10,24.4,8
"854","2015","8","5","13",0,10,25.6,8
"855","2015","8","5","14",0,10,25,8
"856","2015","8","5","15",0,10,25.6,9
"857","2015","8","5","16",0,10,25.6,5
"858","2015","8","5","17",0,10,24.4,6
"859","2015","8","5","18",0,10,22.8,8
"860","2015","8","5","19",0,10,21.7,7
"861","2015","8","5","20",0,10,20.6,6
"862","2015","8","5","21",0,10,19.4,7
"863","2015","8","5","22",0,10,17.8,6
"864","2015","8","5","23",0,10,17.8,6
"865","2015","8","6","0",0,10,17.2,5
"866","2015","8","6","1",0,10,16.1,5
"867","2015","8","6","2",0,10,16.1,5
"868","2015","8","6","3",0,10,15.6,3
"869","2015","8","6","4",0,10,15,5
"870","2015","8","6","5",0,10,15,3
"871","2015","8","6","6",0,10,15.6,0
"872","2015","8","6","7",0,10,16.7,3
"873","2015","8","6","8",0,10,17.8,5
"874","2015","8","6","9",0,10,18.9,3
"875","2015","8","6","10",0,10,20,3
"876","2015","8","6","11",0,10,20,0
"877","2015","8","6","12",0,10,20.6,6
"878","2015","8","6","13",0,10,20.6,3
"879","2015","8","6","14",0,10,20.6,5
"880","2015","8","6","15",0,10,21.1,6
"881","2015","8","6","16",0,10,21.1,3
"882","2015","8","6","17",0,10,20.6,5
"883","2015","8","6","18",0,10,20.6,6
"884","2015","8","6","19",0,10,18.9,3
"885","2015","8","6","20",0,10,18.9,3
"886","2015","8","6","21",0,10,17.8,6
"887","2015","8","6","22",0,10,17.2,5
"888","2015","8","6","23",0,10,16.1,6
"889","2015","8","7","0",0,10,16.1,6
"890","2015","8","7","1",0,10,15.6,5
"891","2015","8","7","2",0,10,15.6,5
"892","2015","8","7","3",0,10,15.6,6
"893","2015","8","7","4",0,10,14.4,3
"894","2015","8","7","5",0,10,15,5
"895","2015","8","7","6",0,10,16.1,5
"896","2015","8","7","7",0,10,17.2,5
"897","2015","8","7","8",0,10,20,6
"898","2015","8","7","9",0,10,21.7,6
"899","2015","8","7","10",0,10,23.3,7
"900","2015","8","7","11",0,10,24.4,6
"901","2015","8","7","12",0,10,23.9,7
"902","2015","8","7","13",0,10,23.9,6
"903","2015","8","7","14",0,10,23.9,5
"904","2015","8","7","15",0,10,23.9,6
"905","2015","8","7","16",0,10,23.9,6
"906","2015","8","7","17",0,10,23.3,5
"907","2015","8","7","18",0,10,22.8,8
"908","2015","8","7","19",0,10,21.7,6
"909","2015","8","7","20",0,10,20.6,5
"910","2015","8","7","21",0,10,20.6,5
"911","2015","8","7","22",0,10,20.6,0
"912","2015","8","7","23",0,10,19.4,0
"913","2015","8","8","0",0,10,18.3,3
"914","2015","8","8","1",0,10,17.8,3
"915","2015","8","8","2",0,10,17.8,3
"916","2015","8","8","3",0,10,17.8,0
"917","2015","8","8","4",0,10,17.8,3
"918","2015","8","8","5",0,10,17.2,0
"919","2015","8","8","6",0,10,18.3,0
"920","2015","8","8","7",0,10,20.6,5
"921","2015","8","8","8",0,10,21.1,8
"922","2015","8","8","9",0,10,23.3,5
"923","2015","8","8","10",0,10,23.9,0
"924","2015","8","8","11",0,10,25.6,5
"925","2015","8","8","12",0,10,25.6,0
"926","2015","8","8","13",0,10,26.1,0
"927","2015","8","8","14",0,10,27.2,5
"928","2015","8","8","15",0,10,26.1,6
"929","2015","8","8","16",0,10,26.1,5
"930","2015","8","8","17",0,10,25,5
"931","2015","8","8","18",0,10,24.4,0
"932","2015","8","8","19",0,10,23.3,0
"933","2015","8","8","20",0,10,22.8,0
"934","2015","8","8","21",0,10,22.2,3
"935","2015","8","8","22",0,10,22.2,3
"936","2015","8","8","23",0,10,21.7,3
"937","2015","8","9","0",0,10,21.1,0
"938","2015","8","9","1",0,10,20.6,5
"939","2015","8","9","2",0,9,20,0
"940","2015","8","9","3",0,10,20,0
"941","2015","8","9","4",0,9,19.4,0
"942","2015","8","9","5",0,7,19.4,0
"943","2015","8","9","6",0,9,20,0
"944","2015","8","9","7",0,10,21.7,0
"945","2015","8","9","8",0,10,23.3,0
"946","2015","8","9","9",0,10,25,6
"947","2015","8","9","10",0,10,26.7,5
"948","2015","8","9","11",0,10,27.2,3
"949","2015","8","9","12",0,10,28.3,5
"950","2015","8","9","13",0,10,28.3,9
"951","2015","8","9","14",0,10,27.2,6
"952","2015","8","9","15",0,10,28.3,8
"953","2015","8","9","16",0,10,28.3,6
"954","2015","8","9","17",0,10,27.8,3
"955","2015","8","9","18",0,10,26.1,3
"956","2015","8","9","19",0,10,25.6,3
"957","2015","8","9","20",0,10,25,0
"958","2015","8","9","21",0,10,24.4,0
"959","2015","8","9","22",0,10,25,0
"960","2015","8","9","23",0,10,24.4,0
"961","2015","8","10","0",0,10,22.8,0
"962","2015","8","10","1",0,10,22.2,0
"963","2015","8","10","2",0,10,21.1,0
"964","2015","8","10","3",0,8,19.4,0
"965","2015","8","10","4",2,5,18.9,6
"966","2015","8","10","5",2,2.25,18.9,5.5
"967","2015","8","10","6",3.5,4,20,5.5
"968","2015","8","10","7",0,8,22.2,6
"969","2015","8","10","8",0,10,25,7
"970","2015","8","10","9",0,10,26.7,8
"971","2015","8","10","10",0,10,27.2,9
"972","2015","8","10","11",0,10,27.2,7
"973","2015","8","10","12",0,10,28.3,10
"974","2015","8","10","13",0,10,27.2,6
"975","2015","8","10","14",0,10,27.8,5
"976","2015","8","10","15",0,10,27.2,8
"977","2015","8","10","16",0,10,26.7,5
"978","2015","8","10","17",0,9,26.1,5
"979","2015","8","10","18",0,9,25.6,8
"980","2015","8","10","19",0,10,25,7
"981","2015","8","10","20",0,10,23.3,8
"982","2015","8","10","21",0,10,22.8,8
"983","2015","8","10","22",0,10,22.8,9
"984","2015","8","10","23",0,10,22.2,9
"985","2015","8","11","0",0,10,21.7,7
"986","2015","8","11","1",0,10,21.95,8
"987","2015","8","11","2",2,10,21.95,9.5
"988","2015","8","11","3",0,10,21.075,8.75
"989","2015","8","11","4",0,10,21.1,9
"990","2015","8","11","5",1.333333333,9,21.1,7.666666667
"991","2015","8","11","6",4,7,20.6,9
"992","2015","8","11","7",0,9.25,20.85,5.75
"993","2015","8","11","8",0,10,21.7,9
"994","2015","8","11","9",0,10,22.25,8.5
"995","2015","8","11","10",0,10,23.9,9
"996","2015","8","11","11",0,10,25.6,8
"997","2015","8","11","12",0,10,24.4,10
"998","2015","8","11","13",0,10,25,5
"999","2015","8","11","14",0,10,25,8
"1000","2015","8","11","15",0,10,26.1,14
"1001","2015","8","11","16",0,10,25.6,11
"1002","2015","8","11","17",0,10,24.4,10
"1003","2015","8","11","18",0,10,23.3,9
"1004","2015","8","11","19",0,10,21.7,8
"1005","2015","8","11","20",0,10,21.1,9
"1006","2015","8","11","21",0,10,20,7
"1007","2015","8","11","22",0,10,19.4,7
"1008","2015","8","11","23",0,10,19.4,8
"1009","2015","8","12","0",0,10,18.3,7
"1010","2015","8","12","1",0,10,17.8,6
"1011","2015","8","12","2",0,10,17.2,5
"1012","2015","8","12","3",0,10,17.2,6
"1013","2015","8","12","4",0,10,17.2,9
"1014","2015","8","12","5",0,10,16.7,5
"1015","2015","8","12","6",0,10,18.3,5
"1016","2015","8","12","7",0,10,17.975,6.75
"1017","2015","8","12","8",0,10,19.15,9.5
"1018","2015","8","12","9",0,10,20.6,8
"1019","2015","8","12","10",0,10,21.7,8
"1020","2015","8","12","11",0,10,23.3,9
"1021","2015","8","12","12",0,10,23.3,6
"1022","2015","8","12","13",0,10,23.3,9
"1023","2015","8","12","14",0,10,23.9,6
"1024","2015","8","12","15",0,10,23.3,13
"1025","2015","8","12","16",0,10,23.9,9
"1026","2015","8","12","17",0,10,22.8,8
"1027","2015","8","12","18",0,10,21.7,10
"1028","2015","8","12","19",0,10,20,10
"1029","2015","8","12","20",0,10,18.9,8
"1030","2015","8","12","21",0,10,17.8,5
"1031","2015","8","12","22",0,10,17.2,6
"1032","2015","8","12","23",0,10,16.7,5
"1033","2015","8","13","0",0,10,16.1,5
"1034","2015","8","13","1",0,10,15,6
"1035","2015","8","13","2",0,10,15,3
"1036","2015","8","13","3",0,10,14.4,5
"1037","2015","8","13","4",0,10,13.9,5
"1038","2015","8","13","5",0,10,14.4,3
"1039","2015","8","13","6",0,10,13.9,3
"1040","2015","8","13","7",0,10,16.7,3
"1041","2015","8","13","8",0,10,19.4,5
"1042","2015","8","13","9",0,10,21.1,5
"1043","2015","8","13","10",0,10,22.2,5
"1044","2015","8","13","11",0,10,23.3,6
"1045","2015","8","13","12",0,10,23.3,3
"1046","2015","8","13","13",0,10,23.3,5
"1047","2015","8","13","14",0,10,23.9,6
"1048","2015","8","13","15",0,10,24.4,6
"1049","2015","8","13","16",0,10,24.4,6
"1050","2015","8","13","17",0,10,23.9,9
"1051","2015","8","13","18",0,10,23.3,5
"1052","2015","8","13","19",0,10,22.2,6
"1053","2015","8","13","20",0,10,21.7,7
"1054","2015","8","13","21",0,10,18.9,6
"1055","2015","8","13","22",0,10,20,6
"1056","2015","8","13","23",0,10,17.2,7
"1057","2015","8","14","0",0,10,16.7,5
"1058","2015","8","14","1",0,10,17.2,5
"1059","2015","8","14","2",0,10,16.1,8
"1060","2015","8","14","3",0,10,15.6,7
"1061","2015","8","14","4",0,10,15,7
"1062","2015","8","14","5",0,10,15,8
"1063","2015","8","14","6",0,10,16.7,7
"1064","2015","8","14","7",0,10,18.9,6
"1065","2015","8","14","8",0,10,21.7,5
"1066","2015","8","14","9",0,10,23.9,8
"1067","2015","8","14","10",0,10,25.6,8
"1068","2015","8","14","11",0,10,26.7,6
"1069","2015","8","14","12",0,10,27.8,6
"1070","2015","8","14","13",0,10,27.8,6
"1071","2015","8","14","14",0,10,28.3,11
"1072","2015","8","14","15",0,10,28.9,11
"1073","2015","8","14","16",0,10,28.3,5
"1074","2015","8","14","17",0,10,27.8,8
"1075","2015","8","14","18",0,10,26.1,5
"1076","2015","8","14","19",0,10,26.1,0
"1077","2015","8","14","20",0,10,24.4,6
"1078","2015","8","14","21",0,10,24.4,5
"1079","2015","8","14","22",0,10,23.9,8
"1080","2015","8","14","23",0,10,21.7,3
"1081","2015","8","15","0",0,10,20,6
"1082","2015","8","15","1",0,10,20,6
"1083","2015","8","15","2",0,10,18.9,6
"1084","2015","8","15","3",0,10,18.3,7
"1085","2015","8","15","4",0,10,17.2,8
"1086","2015","8","15","5",0,10,17.2,8
"1087","2015","8","15","6",0,10,18.3,7
"1088","2015","8","15","7",0,10,20.6,3
"1089","2015","8","15","8",0,10,22.8,3
"1090","2015","8","15","9",0,10,25,8
"1091","2015","8","15","10",0,10,26.7,10
"1092","2015","8","15","11",0,10,27.8,0
"1093","2015","8","15","12",0,10,28.3,6
"1094","2015","8","15","13",0,10,28.9,0
"1095","2015","8","15","14",0,10,28.3,0
"1096","2015","8","15","15",0,10,30,3
"1097","2015","8","15","16",0,10,30,0
"1098","2015","8","15","17",0,10,28.9,5
"1099","2015","8","15","18",0,10,27.8,8
"1100","2015","8","15","19",0,10,26.7,5
"1101","2015","8","15","20",0,10,24.4,3
"1102","2015","8","15","21",0,10,25,3
"1103","2015","8","15","22",0,10,23.9,0
"1104","2015","8","15","23",0,10,23.3,0
"1105","2015","8","16","0",5,5,21.1,3
"1106","2015","8","16","1",0,8,20.6,0
"1107","2015","8","16","2",0,9,20.6,3
"1108","2015","8","16","3",5,4,18.9,0
"1109","2015","8","16","4",2,3,18.3,5
"1110","2015","8","16","5",2,3,17.8,6
"1111","2015","8","16","6",5,3,18.9,3
"1112","2015","8","16","7",0,8,21.7,0
"1113","2015","8","16","8",0,10,23.9,0
"1114","2015","8","16","9",0,10,26.7,7
"1115","2015","8","16","10",0,10,26.1,5
"1116","2015","8","16","11",0,10,29.4,3
"1117","2015","8","16","12",0,10,28.9,5
"1118","2015","8","16","13",0,10,29.4,0
"1119","2015","8","16","14",0,10,30,0
"1120","2015","8","16","15",0,10,30.6,7
"1121","2015","8","16","16",0,10,30,10
