year,month,day,hour,weather.type,visibility,temperature,wind.speed
2016,1,17,0,0,10,0,5
2016,1,17,1,0,10,-0.6,7
2016,1,17,2,0,10,-0.6,6
2016,1,17,3,0,10,-1.1,6
2016,1,17,4,0,10,-1.1,5
2016,1,17,5,0,10,-1.1,0
2016,1,17,6,0,10,-1.1,3
2016,1,17,7,0,10,-1.1,3
2016,1,17,8,0,10,-1.1,3
2016,1,17,9,0,10,-1.1,5
2016,1,17,10,0,10,-1.1,7
2016,1,17,11,0,10,-0.6,10
2016,1,17,12,0,10,-0.6,11
2016,1,17,13,0,10,0,7
2016,1,17,14,7,3,0,9
2016,1,17,15,6.714285714,3.392857143,-0.871428571,10.71428571
2016,1,17,16,6,4.035714286,-1.485714286,12.28571429
2016,1,17,17,2.8,7.3,-1.86,12.8
2016,1,17,18,0,10,-2.6,11.66666667
2016,1,17,19,7,4.1875,-3.775,12
2016,1,17,20,3.5,6.5,-4.4,13
2016,1,17,21,3.5,6.5,-7.25,17.5
2016,1,17,22,0,8.5,-8.85,15
2016,1,17,23,0,10,-10.7,11.75
2016,1,18,0,0,10,-11.95,12
2016,1,18,1,0,10,-12.8,20
2016,1,18,2,0,10,-13.3,15
2016,1,18,3,0,10,-13.3,17
2016,1,18,4,0,10,-13.3,17
2016,1,18,5,0,10,-13.3,13
2016,1,18,6,0,10,-13.3,17
2016,1,18,7,0,10,-13.3,15
2016,1,18,8,0,9,-13.15,16
2016,1,18,9,0,10,-12.2,16
2016,1,18,10,0,7,-11.1,14
2016,1,18,11,0,10,-10.6,17
2016,1,18,12,2.4,6,-10.96,17.6
2016,1,18,13,3.5,6,-10.85,17
2016,1,18,14,0,10,-10.6,18
2016,1,18,15,0,10,-10.6,11
2016,1,18,16,7,2.25,-11.1,12.5
2016,1,18,17,0,9,-11.3,11.33333333
2016,1,18,18,0,10,-11.7,11
2016,1,18,19,0,10,-11.7,9
2016,1,18,20,5,6,-11.7,11
2016,1,18,21,7,2.6875,-11.825,12.5
2016,1,18,22,6,5,-11.7,12
2016,1,18,23,0,10,-12.2,16
2016,1,19,0,0,10,-12.2,16
2016,1,19,1,3.5,6.5,-12.2,9.5
2016,1,19,2,0,10,-13.05,13.5
2016,1,19,3,0,10,-13.3,14
2016,1,19,4,0,10,-13.9,11
2016,1,19,5,0,10,-13.9,11
2016,1,19,6,0,10,-13.9,10
2016,1,19,7,0,7,-13.9,10
2016,1,19,8,0,10,-13.3,13
2016,1,19,9,0,10,-12.2,13
2016,1,19,10,0,10,-10.6,14
2016,1,19,11,0,10,-9.4,13
2016,1,19,12,0,10,-8.9,10
2016,1,19,13,0,10,-7.8,14
2016,1,19,14,0,10,-7.8,13
2016,1,19,15,0,10,-7.8,11
2016,1,19,16,0,10,-8.3,13
2016,1,19,17,0,10,-8.9,7
2016,1,19,18,0,10,-9.4,7
2016,1,19,19,0,10,-9.4,6
2016,1,19,20,0,10,-10,6
2016,1,19,21,0,10,-10.6,6
2016,1,19,22,0,10,-10.6,7
2016,1,19,23,0,10,-11.1,6
2016,1,20,0,0,10,-11.1,8
2016,1,20,1,0,10,-11.7,5
2016,1,20,2,0,10,-12.2,5
2016,1,20,3,0,10,-12.8,6
2016,1,20,4,0,10,-12.8,7
2016,1,20,5,0,10,-12.8,6
2016,1,20,6,0,10,-12.8,3
2016,1,20,7,0,10,-12.2,3
2016,1,20,8,0,9,-11.7,3
2016,1,20,9,0,10,-10.6,3
2016,1,20,10,0,10,-8.9,0
2016,1,20,11,0,10,-7.8,6
2016,1,20,12,0,10,-7.2,3
2016,1,20,13,0,10,-6.1,5
2016,1,20,14,7,2,-6.1,0
2016,1,20,15,7,1.5,-6.1,1
2016,1,20,16,7,0.8125,-6.7,1.5
2016,1,20,17,7,1.75,-6.8,2
2016,1,20,18,7,2.1875,-6.775,3.5
2016,1,20,19,7,2.583333333,-6.75,4.666666667
2016,1,20,20,7,3.333333333,-7.033333333,6.333333333
2016,1,20,21,7,2.75,-7.12,7
2016,1,20,22,3.5,5.875,-8.05,7.5
2016,1,20,23,0,10,-8.6,8
2016,1,21,0,2,6,-10,9
2016,1,21,1,0,8,-10,7
2016,1,21,2,0,9,-10,5
2016,1,21,3,0,9,-10,6
2016,1,21,4,5,6,-9.4,6
2016,1,21,5,0,9,-9.4,9
2016,1,21,6,0,9,-9.266666667,6.333333333
2016,1,21,7,5,6,-10,6
2016,1,21,8,5,6,-9.4,6
2016,1,21,9,0,8,-7.8,7
2016,1,21,10,0,8,-7.2,7
2016,1,21,11,0,7,-6.7,7
2016,1,21,12,0,10,-6.1,3
2016,1,21,13,0,10,-5,4
2016,1,21,14,5,5,-5.6,3
2016,1,21,15,0,9,-5,4
2016,1,21,16,0,10,-4.7,5.5
2016,1,21,17,0,10,-5,6
2016,1,21,18,0,10,-5,6
2016,1,21,19,0,10,-5.6,0
2016,1,21,20,0,10,-5.6,3
2016,1,21,21,0,10,-6.1,0
2016,1,21,22,0,10,-6.7,1.5
2016,1,21,23,0,10,-6.7,3
2016,1,22,0,0,10,-7.2,5
2016,1,22,1,0,9,-7.2,3
2016,1,22,2,0,8,-8.9,3
2016,1,22,3,0,9,-8.3,5
2016,1,22,4,0,10,-8.9,5
2016,1,22,5,0,10,-8.9,5
2016,1,22,6,0,10,-8.9,5
2016,1,22,7,0,10,-7.8,5
2016,1,22,8,0,10,-7.8,6
2016,1,22,9,0,10,-6.7,5
2016,1,22,10,0,10,-6.1,8
2016,1,22,11,0,10,-5.6,8
2016,1,22,12,0,10,-5,7
2016,1,22,13,0,10,-3.9,10
2016,1,22,14,0,10,-3.9,NA
2016,1,22,15,7,1,-5,9.5
2016,1,22,16,7.5,0.5,-5.55,9.5
2016,1,22,17,7.333333333,0.666666667,-6.3,7.333333333
2016,1,22,18,7,0.75,-6.7,10
2016,1,22,19,7,1.125,-6.7,8.5
2016,1,22,20,7,0.75,-7.2,8
2016,1,22,21,7,0.833333333,-6.866666667,8.333333333
2016,1,22,22,7,0.75,-6.7,10
2016,1,22,23,7,1.125,-6.7,9
2016,1,23,0,7.5,0.6875,-6.7,8.25
2016,1,23,1,8,0.5,-6.825,10.25
2016,1,23,2,7,0.875,-6.9,11
2016,1,23,3,7,0.833333333,-7.133333333,11.66666667
2016,1,23,4,7,2.5,-7.2,11
2016,1,23,5,7,1.666666667,-7.2,9.666666667
2016,1,23,6,7,0.875,-7.15,9
2016,1,23,7,7,0.75,-6.85,12
2016,1,23,8,7.666666667,0.416666667,-6.7,10.33333333
2016,1,23,9,8,0.25,-6.4,12.5
2016,1,23,10,8,0.5,-6.1,12.5
2016,1,23,11,7.333333333,0.916666667,-5.9,12.66666667
2016,1,23,12,4.666666667,6,-4.633333333,8.333333333
2016,1,23,13,0,10,-2.2,10
2016,1,23,14,0,10,-2.2,13
2016,1,23,15,0,10,-1.7,8
2016,1,23,16,0,10,-1.7,9
2016,1,23,17,0,10,-2.2,15
2016,1,23,18,0,10,-3.3,9
2016,1,23,19,0,10,-4.4,14
2016,1,23,20,0,10,-5.6,14
2016,1,23,21,0,10,-6.7,7
2016,1,23,22,0,10,-7.2,8
2016,1,23,23,0,10,-7.8,7
2016,1,24,0,0,10,-8.15,6
2016,1,24,1,0,10,-9.15,6.5
2016,1,24,2,0,10,-10,8
2016,1,24,3,0,10,-10.6,9
2016,1,24,4,0,10,-10,8.666666667
2016,1,24,5,0,10,-11.1,8
2016,1,24,6,0,10,-10.6,8.5
2016,1,24,7,0,8,-10.6,8
2016,1,24,8,5,6,-10,8.5
2016,1,24,9,5,6,-8.3,8
2016,1,24,10,0,9,-6.7,9
2016,1,24,11,0,10,-5.366666667,9.333333333
2016,1,24,12,0,10,-3.9,10
2016,1,24,13,0,10,-2.8,13
2016,1,24,14,0,10,-2.2,8
2016,1,24,15,0,10,-1.7,8
2016,1,24,16,0,10,-1.7,5
2016,1,24,17,0,10,-2.2,3
2016,1,24,18,0,10,-2.2,5
2016,1,24,19,0,10,-2.8,6
2016,1,24,20,0,10,-3.9,7
2016,1,24,21,0,10,-3.9,6
2016,1,24,22,0,10,-4.4,7
2016,1,24,23,0,10,-5,5
2016,1,25,0,0,7,-6.1,7
2016,1,25,1,0,8,-6.7,7
2016,1,25,2,2,3,-6.7,8
2016,1,25,3,2,2.5,-6.9,8
2016,1,25,4,0,10,-6.95,7.5
2016,1,25,5,0,7,-6.1,8
2016,1,25,6,5,5,-6.1,9
2016,1,25,7,0,7,-6.1,8
2016,1,25,8,1.666666667,5.166666667,-6.133333333,8
2016,1,25,9,0,7,-1.7,6
2016,1,25,10,0,10,0,8
2016,1,25,11,0,10,2.2,10
2016,1,25,12,0,10,4.4,8
2016,1,25,13,0,10,5,7
2016,1,25,14,0,10,6.1,7
2016,1,25,15,0,10,6.7,7
2016,1,25,16,0,10,6.1,8
2016,1,25,17,0,10,5.6,10
2016,1,25,18,0,10,5,9
2016,1,25,19,0,10,5.6,9
2016,1,25,20,0,10,5.6,10
2016,1,25,21,0,10,3.3,9
2016,1,25,22,0,10,6.1,9
2016,1,25,23,0,10,6.7,14
2016,1,26,0,0,10,7.2,11
2016,1,26,1,0,10,7.8,13
2016,1,26,2,0,10,7.2,9
2016,1,26,3,0,10,6.7,15
2016,1,26,4,0,10,7.2,9
2016,1,26,5,0,10,7.2,9
2016,1,26,6,0,10,7.2,10
2016,1,26,7,0,10,7.1,10.5
2016,1,26,8,4,10,6.7,10
2016,1,26,9,0,10,7.8,13
2016,1,26,10,0,10,9.4,17
2016,1,26,11,0,10,10,23
2016,1,26,12,0,10,10,16
2016,1,26,13,0,10,9.2,12
2016,1,26,14,0,10,8.05,16
2016,1,26,15,0,10,6.4,15.5
2016,1,26,16,0,10,4.2,20
2016,1,26,17,0,10,3.6,13.5
2016,1,26,18,0,10,2.8,9
2016,1,26,19,0,10,2.2,11
2016,1,26,20,0,10,2.2,10
2016,1,26,21,0,10,1.7,8
2016,1,26,22,0,10,1.1,10
2016,1,26,23,0,10,1.1,9
2016,1,27,0,0,10,0.6,11
2016,1,27,1,0,10,0.6,10
2016,1,27,2,0,10,0.6,11
2016,1,27,3,0,8,0,9
2016,1,27,4,0,10,0,9.5
2016,1,27,5,0,10,0,15
2016,1,27,6,0,10,-0.533333333,16.66666667
2016,1,27,7,0,10,-1.1,11
2016,1,27,8,0,10,-1.1,9
2016,1,27,9,0,10,-1.1,8
2016,1,27,10,0,10,-1.1,11
2016,1,27,11,0,10,-0.6,8
2016,1,27,12,0,10,-0.6,6
2016,1,27,13,0,10,-0.2,7.666666667
2016,1,27,14,0,10,0,6.5
2016,1,27,15,0,10,-0.6,NA
2016,1,27,16,0,10,-0.6,0
2016,1,27,17,0,10,-1.1,3
2016,1,27,18,0,10,-1.1,3
2016,1,27,19,0,10,-2.2,3
2016,1,27,20,0,10,-2.8,5
2016,1,27,21,0,10,-3.3,6
2016,1,27,22,0,10,-3.9,6
2016,1,27,23,0,10,-4.4,7
2016,1,28,0,0,10,-4.4,8
2016,1,28,1,0,10,-5,7
2016,1,28,2,0,10,-5,8
2016,1,28,3,0,10,-5,8
2016,1,28,4,0,10,-5,10
2016,1,28,5,0,10,-4.4,14
2016,1,28,6,0,10,-5,9
2016,1,28,7,0,10,-4.4,10
2016,1,28,8,0,10,-3.3,13
2016,1,28,9,0,10,-2.2,13
2016,1,28,10,0,10,-0.6,15
2016,1,28,11,0,10,1.1,13
2016,1,28,12,0,10,2.8,13
2016,1,28,13,0,10,5,15
2016,1,28,14,0,10,6.1,14
2016,1,28,15,0,10,6.1,11
2016,1,28,16,0,10,5.6,9
2016,1,28,17,0,10,3.9,8
2016,1,28,18,0,10,3.9,8
2016,1,28,19,0,10,3.9,7
2016,1,28,20,0,10,3.9,9
2016,1,28,21,0,10,3.3,9
2016,1,28,22,0,10,3.9,10
2016,1,28,23,7,3.2,1.92,11
2016,1,29,0,0,10,2.2,9
2016,1,29,1,0,10,2.5,10
2016,1,29,2,0,10,2.2,12.5
2016,1,29,3,5.25,5.875,1.9,10.75
2016,1,29,4,7,6,1.1,11
2016,1,29,5,0,10,0.6,9
2016,1,29,6,0,10,0,9.5
2016,1,29,7,7.428571429,1.142857143,-1.685714286,16.42857143
2016,1,29,8,7,2.9,-1.9,13.4
2016,1,29,9,0,10,-1.3,14.66666667
2016,1,29,10,5.25,4.5625,-2.025,12.25
2016,1,29,11,3.5,7.5,-1.65,13
2016,1,29,12,5.25,5.4375,-2.075,11.25
2016,1,29,13,0,10,-1.05,13
2016,1,29,14,0,10,-1.1,13
2016,1,29,15,0,10,-1.7,10.33333333
2016,1,29,16,0,10,-1.7,6
2016,1,29,17,0,10,-2.2,8
2016,1,29,18,0,10,-2.8,6
2016,1,29,19,0,10,-3.3,5
2016,1,29,20,0,10,-3.3,5
2016,1,29,21,0,10,-3.9,5
2016,1,29,22,0,10,-4.4,6
2016,1,29,23,0,10,-5.6,8
2016,1,30,0,0,10,-5.6,8
2016,1,30,1,0,10,-5.6,9
2016,1,30,2,0,10,-6.1,9
2016,1,30,3,0,10,-6.1,10
2016,1,30,4,0,10,-4.4,8
2016,1,30,5,0,10,-3.9,9
2016,1,30,6,0,10,-3.3,11
2016,1,30,7,0,10,-2.8,11
2016,1,30,8,0,10,-0.6,10
2016,1,30,9,0,10,1.7,16
2016,1,30,10,0,10,4.4,16
2016,1,30,11,0,10,6.7,15
2016,1,30,12,0,10,8.9,13
2016,1,30,13,0,10,10,13
2016,1,30,14,0,10,11.7,11
2016,1,30,15,0,10,12.2,14
2016,1,30,16,0,10,11.1,10
2016,1,30,17,0,10,10.6,10
2016,1,30,18,0,10,10,10
2016,1,30,19,0,10,10,13
2016,1,30,20,0,10,10,9
2016,1,30,21,0,10,10,9
2016,1,30,22,0,10,9.4,10
2016,1,30,23,0,10,9.4,11
2016,1,31,0,0,10,9.4,11
2016,1,31,1,0,10,9.4,13
2016,1,31,2,0,10,10,11
2016,1,31,3,0,10,11.1,11
2016,1,31,4,0,10,10.6,10
2016,1,31,5,0,10,11.1,10
2016,1,31,6,0,10,11.7,9
2016,1,31,7,0,10,10,8
2016,1,31,8,0,10,11.1,10
2016,1,31,9,0,10,12.8,14
2016,1,31,10,0,10,15,13
2016,1,31,11,0,10,16.7,13
2016,1,31,12,0,10,17.8,17
2016,1,31,13,0,10,17.8,15
2016,1,31,14,0,10,18.3,15
2016,1,31,15,0,10,17.2,16
2016,1,31,16,0,10,16.1,10
2016,1,31,17,0,10,15,7
2016,1,31,18,0,10,13.9,7
2016,1,31,19,0,10,13.3,6
2016,1,31,20,0,10,13.9,9
2016,1,31,21,0,10,13.3,9
2016,1,31,22,0,10,13.9,11
2016,1,31,23,0,10,14.4,16
2016,2,1,0,4,10,15.6,16
2016,2,1,1,0,10,15,13
2016,2,1,2,4,10,15,15
2016,2,1,3,4,10,14.4,13
2016,2,1,4,4,7.75,12.425,10.75
2016,2,1,5,4,8.25,10.725,10
2016,2,1,6,2,10,9.325,10.5
2016,2,1,7,0,10,8.3,9.5
2016,2,1,8,0,10,7.1,10
2016,2,1,9,0,10,7.2,9
2016,2,1,10,0,10,7.2,9
2016,2,1,11,0,10,7.1,7
2016,2,1,12,0,10,8.9,6
2016,2,1,13,0,10,8.3,7.5
2016,2,1,14,0,10,7.966666667,8.666666667
2016,2,1,15,0,10,7.9,7.5
2016,2,1,16,0,10,7.2,8
2016,2,1,17,0,10,6.1,6
2016,2,1,18,0,10,5,6
2016,2,1,19,0,10,4.4,5
2016,2,1,20,0,10,3.9,7
2016,2,1,21,0,10,3.9,6
2016,2,1,22,0,10,2.8,6
2016,2,1,23,0,10,2.2,3
2016,2,2,0,0,10,2.2,3
2016,2,2,1,0,10,1.7,3
2016,2,2,2,0,10,1.1,3
2016,2,2,3,0,8,0.6,3
2016,2,2,4,0,10,1.1,0
2016,2,2,5,0,10,-0.6,3
2016,2,2,6,0,9,-0.6,5
2016,2,2,7,0,10,-0.6,5
2016,2,2,8,0,10,0,3
2016,2,2,9,0,10,3.3,7
2016,2,2,10,0,10,6.7,7
2016,2,2,11,0,10,8.3,8
2016,2,2,12,0,10,9.4,10
2016,2,2,13,0,10,10,13
2016,2,2,14,0,10,10.6,10
2016,2,2,15,0,10,10.6,11
2016,2,2,16,0,10,10,14
2016,2,2,17,0,10,8.9,13
2016,2,2,18,0,10,7.8,14
2016,2,2,19,0,10,7.8,14
2016,2,2,20,0,10,8.3,13
2016,2,2,21,0,10,9.4,20
2016,2,2,22,0,10,9.4,14
2016,2,2,23,0,10,10,21
2016,2,3,0,0,10,10,15
2016,2,3,1,4,10,9.4,16
2016,2,3,2,0,10,9.4,18
2016,2,3,3,4,7,8.9,11
2016,2,3,4,4,8,9.4,15
2016,2,3,5,4,5,10,14
2016,2,3,6,4,10,11.1,13
2016,2,3,7,4,5,11.95,8.5
2016,2,3,8,2.8,4.4,12.28,7
2016,2,3,9,0,8,12.75,13
2016,2,3,10,0,9,13.85,12
2016,2,3,11,0,10,15,15.33333333
2016,2,3,12,0,10,15.3,13.5
2016,2,3,13,0,10,16.1,14
2016,2,3,14,0,10,17.23333333,19.33333333
2016,2,3,15,0,10,17.8,22
2016,2,3,16,0,10,17.2,14
2016,2,3,17,0,10,16.1,9
2016,2,3,18,0,10,15,9
2016,2,3,19,0,10,14.4,10
2016,2,3,20,0,10,13.3,9
2016,2,3,21,0,10,12.2,13
2016,2,3,22,0,10,8.9,9
2016,2,3,23,0,10,7.1,12
2016,2,4,0,0,10,6.7,6.5
2016,2,4,1,0,10,6.05,8
2016,2,4,2,0,10,5.2,9
2016,2,4,3,0,10,4.4,7.5
2016,2,4,4,0,10,4.4,7
2016,2,4,5,0,10,3.9,7
2016,2,4,6,0,10,3.9,7
2016,2,4,7,0,10,3.9,11
2016,2,4,8,0,10,2.8,11
2016,2,4,9,0,10,3.3,6
2016,2,4,10,0,10,3.3,13
2016,2,4,11,0,10,3.3,8
2016,2,4,12,0,10,3.133333333,8.333333333
2016,2,4,13,0,10,3.3,10
2016,2,4,14,0,10,2.9,6.5
2016,2,4,15,0,10,3.05,8.5
2016,2,4,16,0,10,2.2,9
2016,2,4,17,0,10,2.2,8
2016,2,4,18,0,10,1.7,11
2016,2,4,19,0,10,1.7,11
2016,2,4,20,0,10,1.1,10
2016,2,4,21,0,10,0.8,10
2016,2,4,22,0,10,0,7
2016,2,4,23,0,10,-0.6,8
2016,2,5,0,0,10,-0.6,9
2016,2,5,1,0,10,-0.6,6.666666667
2016,2,5,2,0,10,-1.1,11
2016,2,5,3,0,10,-1.7,7
2016,2,5,4,0,10,-2.2,5
2016,2,5,5,0,10,-2.2,9
2016,2,5,6,7,4,-2.2,9
2016,2,5,7,5,6,-2.2,10
2016,2,5,8,7,6,-2.9,10
2016,2,5,9,0,10,-1.7,10
2016,2,5,10,0,10,-0.6,8
2016,2,5,11,0,10,0,8
2016,2,5,12,0,10,1.1,8
2016,2,5,13,0,10,1.7,11
2016,2,5,14,0,10,2.2,10
2016,2,5,15,0,10,2.2,9
2016,2,5,16,0,10,2.2,8
2016,2,5,17,0,10,1.1,5
2016,2,5,18,0,10,0.6,3
2016,2,5,19,0,10,0.6,0
2016,2,5,20,0,10,0,3
2016,2,5,21,0,10,-0.6,6
2016,2,5,22,0,10,-1.1,6
2016,2,5,23,0,10,-2.2,8
2016,2,6,0,0,10,-2.8,8
2016,2,6,1,0,10,-2.8,7
2016,2,6,2,0,10,-2.2,9
2016,2,6,3,0,10,-2.8,9
2016,2,6,4,0,10,-2.2,10
2016,2,6,5,0,10,-2.2,9
2016,2,6,6,0,10,-1.7,9
2016,2,6,7,0,10,-1.7,9
2016,2,6,8,0,10,0,9
2016,2,6,9,0,10,1.7,8
2016,2,6,10,0,10,3.9,8
2016,2,6,11,0,10,5,10
2016,2,6,12,0,10,6.1,18
2016,2,6,13,0,10,6.1,15
2016,2,6,14,0,10,6.7,11
2016,2,6,15,0,10,6.1,9
2016,2,6,16,0,10,5.6,6
2016,2,6,17,0,10,4.4,7
2016,2,6,18,0,10,3.9,6
2016,2,6,19,0,10,2.8,7
2016,2,6,20,0,10,2.8,7
2016,2,6,21,0,10,2.2,6
2016,2,6,22,0,10,1.7,6
2016,2,6,23,0,10,1.1,6
2016,2,7,0,0,10,0.6,7
2016,2,7,1,0,10,0,7
2016,2,7,2,0,10,-0.6,7
2016,2,7,3,0,10,0,7
2016,2,7,4,0,10,-0.6,3
2016,2,7,5,0,10,-2.2,3
2016,2,7,6,0,10,-3.3,9
2016,2,7,7,0,10,-2.2,9
2016,2,7,8,0,10,0,11
2016,2,7,9,0,10,3.3,8
2016,2,7,10,0,10,5.6,7
2016,2,7,11,0,10,7.2,11
2016,2,7,12,0,10,8.3,8
2016,2,7,13,0,10,9.4,9
2016,2,7,14,0,10,10,3
2016,2,7,15,0,10,10.6,8
2016,2,7,16,0,10,10,5
2016,2,7,17,0,10,8.9,5
2016,2,7,18,0,10,7.2,6
2016,2,7,19,0,10,6.1,7
2016,2,7,20,0,10,5.6,7
2016,2,7,21,0,10,5.6,7
2016,2,7,22,0,10,5,7
2016,2,7,23,0,10,4.4,7
2016,2,8,0,0,10,3.3,7
2016,2,8,1,0,10,3.3,7
2016,2,8,2,0,10,2.2,8
2016,2,8,3,0,10,2.2,8
2016,2,8,4,0,7,1.7,8
2016,2,8,5,0,9,0,7
2016,2,8,6,0,10,1.7,6
2016,2,8,7,0,7,0,6
2016,2,8,8,0,10,2.8,7
2016,2,8,9,0,9,4.4,6
2016,2,8,10,0,10,6.1,8
2016,2,8,11,0,10,7.8,8
2016,2,8,12,0,10,8.9,13
2016,2,8,13,0,10,8.3,15
2016,2,8,14,4,10,3.95,14.5
2016,2,8,15,4,9.5,3.9,7.5
2016,2,8,16,0,10,3.933333333,9
2016,2,8,17,0,10,3.9,9
2016,2,8,18,0,10,3.05,12
2016,2,8,19,0,10,2.2,11
2016,2,8,20,0,10,2.2,8.5
2016,2,8,21,0,10,2.2,7
2016,2,8,22,0,10,1.76,6.2
2016,2,8,23,0,10,1.7,6
2016,2,9,0,0,10,1.1,5
2016,2,9,1,7,3,1.1,3
2016,2,9,2,7,4,0.6,5
2016,2,9,3,2,5,0,3
2016,2,9,4,2,5,0,3
2016,2,9,5,2,5,0,5
2016,2,9,6,7,2,0,4
2016,2,9,7,7,1.0625,0.15,5.25
2016,2,9,8,7,1.125,0.7,5
2016,2,9,9,7.25,1.125,0.3,9
2016,2,9,10,7,0.75,-0.6,11
2016,2,9,11,7.2,1.05,-1.3,14.8
2016,2,9,12,7,1,-1.7,14
2016,2,9,13,7,0.875,-1.866666667,14
2016,2,9,14,5.6,3.05,-1.7,13.4
2016,2,9,15,7,2.4375,-1.7,13.75
2016,2,9,16,7,1.8,-2.06,14.4
2016,2,9,17,0,10,-2.2,14
2016,2,9,18,0,10,-2.8,14
2016,2,9,19,7,7,-2.8,16
2016,2,9,20,7,6,-2.8,15
2016,2,9,21,7,8,-3.3,13
2016,2,9,22,0,9,-3.3,16
2016,2,9,23,3.5,7.5,-3.3,14.5
2016,2,10,0,0,10,-3.3,15
2016,2,10,1,7,6,-3.9,13
2016,2,10,2,0,10,-3.9,14
2016,2,10,3,7,1.666666667,-4.1,12.66666667
2016,2,10,4,7,2.15,-4.4,12.2
2016,2,10,5,7,3.5,-4.6,15.33333333
2016,2,10,6,7,2.5,-5.6,21
2016,2,10,7,5.5,3.75,-5.75,19.5
2016,2,10,8,6.333333333,4.833333333,-6.1,17
2016,2,10,9,3.5,7.5,-6.1,15.5
2016,2,10,10,7,4.5,-6.7,18.5
2016,2,10,11,6.666666667,2.916666667,-6.783333333,14.5
2016,2,10,12,7,2.25,-6.7,16.66666667
2016,2,10,13,7,2.875,-6.075,15.5
2016,2,10,14,7,1.625,-6.375,16.5
2016,2,10,15,7,3,-6.075,12.25
2016,2,10,16,6.6,4.3,-6.1,14.4
2016,2,10,17,0,8,-6.7,14
2016,2,10,18,0,10,-7.2,13
2016,2,10,19,0,10,-7.8,16
2016,2,10,20,7,7,-7.8,16
2016,2,10,21,0,10,-8.3,18
2016,2,10,22,0,10,-8.9,18
2016,2,10,23,3.5,7.5,-8.9,15.5
2016,2,11,0,0,9,-9.4,15
2016,2,11,1,0,10,-10,14
2016,2,11,2,0,10,-10,20
2016,2,11,3,0,10,-10.6,16
2016,2,11,4,0,9,-10.6,14
2016,2,11,5,7,4,-10.6,18
2016,2,11,6,7,2.833333333,-10,12.66666667
2016,2,11,7,7,2.25,-10.6,13.5
2016,2,11,8,7,3.75,-10.7,13.5
2016,2,11,9,0,10,-9.4,15
2016,2,11,10,0,10,-8.6,15
2016,2,11,11,0,10,-7.8,13
2016,2,11,12,0,8,-7.8,18
2016,2,11,13,2.333333333,7.166666667,-7.133333333,13.33333333
2016,2,11,14,0,10,-7.2,20
2016,2,11,15,0,10,-7.8,7
2016,2,11,16,3.5,7.5,-8.3,7.5
2016,2,11,17,0,10,-8.3,8
2016,2,11,18,0,10,-8.9,8
2016,2,11,19,0,10,-9.4,10
2016,2,11,20,0,10,-9.4,8
2016,2,11,21,0,10,-10,7
2016,2,11,22,0,10,-11.1,7
2016,2,11,23,0,10,-11.1,7
2016,2,12,0,0,10,-11.1,7
2016,2,12,1,0,10,-11.1,6
2016,2,12,2,0,10,-12.8,8
2016,2,12,3,0,10,-13.3,8
2016,2,12,4,0,10,-13.3,8
2016,2,12,5,0,10,-13.9,8
2016,2,12,6,0,10,-14.4,8
2016,2,12,7,0,10,-12.8,10
2016,2,12,8,0,10,-11.7,9
2016,2,12,9,0,10,-10,8
2016,2,12,10,0,10,-7.8,8
2016,2,12,11,0,10,-7.2,10
2016,2,12,12,0,10,-6.7,9
2016,2,12,13,0,10,-6.7,11
2016,2,12,14,5,6,-6.7,11
2016,2,12,15,7,1.75,-6.775,8.75
2016,2,12,16,7,1.75,-6.775,9
2016,2,12,17,7,1.833333333,-6.7,7.333333333
2016,2,12,18,7,3,-6.7,8
2016,2,12,19,5,7,-6.7,11
2016,2,12,20,3,6.125,-7.025,10
2016,2,12,21,5.25,4.1875,-6.4,15.75
2016,2,12,22,4.4,4.7,-6.7,15.2
2016,2,12,23,7,3.8125,-7.225,12.5
2016,2,13,0,5.5,3,-8.1,13.25
2016,2,13,1,0,8,-8.9,20
2016,2,13,2,7,1.75,-9.175,14.25
2016,2,13,3,4.428571429,4.607142857,-10.31428571,16.28571429
2016,2,13,4,0,10,-11.7,13
2016,2,13,5,5.75,2.0625,-12.775,16.25
2016,2,13,6,2.333333333,7.666666667,-13.3,15.66666667
2016,2,13,7,0,10,-13.9,13
2016,2,13,8,0,10,-13.3,16
2016,2,13,9,0,10,-12.2,13
2016,2,13,10,0,10,-11.7,15
2016,2,13,11,7,1.5,-12.1,14
2016,2,13,12,5.333333333,1.5,-11.33333333,15
2016,2,13,13,4,5.666666667,-11.33333333,15.33333333
2016,2,13,14,4.666666667,5.5,-11.5,13.66666667
2016,2,13,15,0,10,-11.1,10
2016,2,13,16,7,3.7,-11.7,14.4
2016,2,13,17,7,3,-12.1,12.5
2016,2,13,18,4.666666667,4.75,-12.4,8
2016,2,13,19,0,10,-13.3,7
2016,2,13,20,0,10,-13.3,6
2016,2,13,21,0,10,-13.9,6
2016,2,13,22,0,10,-14.4,7
2016,2,13,23,0,10,-14.4,6
2016,2,14,0,0,10,-14.4,7
2016,2,14,1,0,10,-14.4,7
2016,2,14,2,0,10,-14.4,6
2016,2,14,3,0,10,-15,8
2016,2,14,4,0,10,-15.6,7
2016,2,14,5,0,10,-15,7
2016,2,14,6,0,10,-15,5
2016,2,14,7,0,10,-15.6,5
2016,2,14,8,0,10,-14.4,3
2016,2,14,9,0,10,-11.7,5
2016,2,14,10,0,10,-11.1,0
2016,2,14,11,0,10,-10.6,0
2016,2,14,12,0,10,-9.4,7
