TripId,StartTime,StopTime,BikeId,TripDuration,FromStationId,FromStationName,ToStationId,ToStationName,UserType
14344389,2015/10/1 16:10,2015/10/1 16:17,70062,391,1030,S Euclid Ave & Centre Ave,1023,Liberty Ave & Baum Blvd,Subscriber
14344410,2015/10/1 16:13,2015/10/1 16:34,70071,1310,1005,Forbes Ave & Grant St,1019,42nd St & Butler St,Customer
14344429,2015/10/1 16:14,2015/10/1 16:21,70387,388,1002,Third Ave & Wood St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14344430,2015/10/1 16:14,2015/10/1 16:27,70048,745,1040,Bigelow Blvd & 5th Ave,1023,Liberty Ave & Baum Blvd,Subscriber
14344434,2015/10/1 16:14,2015/10/1 16:35,70223,1211,1013,Isabella St & Federal St (PNC Park),1018,37th St & Butler St,Subscriber
14344436,2015/10/1 16:15,2015/10/1 16:29,70145,881,1006,Ross St & Sixth Ave (Steel Plaza T Station),1048,S 18th St & Sidney St,Subscriber
14344473,2015/10/1 16:18,2015/10/1 16:25,70180,441,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1013,Isabella St & Federal St (PNC Park),Customer
14344482,2015/10/1 16:18,2015/10/1 16:27,70070,499,1050,Healthy Ride Hub,1018,37th St & Butler St,Subscriber
14344487,2015/10/1 16:19,2015/10/1 16:30,70421,680,1019,42nd St & Butler St,1050,Healthy Ride Hub,Customer
14344536,2015/10/1 16:24,2015/10/1 16:48,70021,1462,1037,Frew St. & Schenley Dr.,1019,42nd St & Butler St,Subscriber
14344538,2015/10/1 16:24,2015/10/1 17:41,70361,4644,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14344565,2015/10/1 16:25,2015/10/1 16:25,70169,6,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14344568,2015/10/1 16:26,2015/10/1 16:26,70489,15,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14344602,2015/10/1 16:29,2015/10/1 16:33,70341,254,1028,Penn Ave & Putnam St -- Bakery Square,1029,Alder St & S Highland Ave,Subscriber
14344608,2015/10/1 16:29,2015/10/1 16:38,70047,487,1046,S 25th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
14344632,2015/10/1 16:32,2015/10/1 16:32,70260,17,1018,37th St & Butler St,1018,37th St & Butler St,Subscriber
14344633,2015/10/1 16:32,2015/10/1 16:42,70444,591,1042,Centre Ave & Kirkpatrick St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
14344642,2015/10/1 16:33,2015/10/1 16:42,70070,546,1018,37th St & Butler St,1019,42nd St & Butler St,Subscriber
14344699,2015/10/1 16:38,2015/10/1 16:43,70467,286,1018,37th St & Butler St,1019,42nd St & Butler St,Subscriber
14344721,2015/10/1 16:41,2015/10/1 16:41,70012,10,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Subscriber
14344753,2015/10/1 16:44,2015/10/1 16:45,70032,42,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
14344767,2015/10/1 16:46,2015/10/1 16:46,70177,19,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
14344776,2015/10/1 16:47,2015/10/1 16:47,70032,17,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
14344777,2015/10/1 16:47,2015/10/1 16:47,70429,28,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
14344783,2015/10/1 16:48,2015/10/1 16:48,70467,22,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
14344794,2015/10/1 16:49,2015/10/1 16:50,70429,36,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
14344821,2015/10/1 16:52,2015/10/1 17:08,70221,944,1043,Coltart Ave & Forbes Ave,1004,First Ave & B St (T Station),Customer
14344834,2015/10/1 16:53,2015/10/1 18:18,70102,5109,1032,Maryland Ave & Walnut St,1032,Maryland Ave & Walnut St,Customer
14344838,2015/10/1 16:54,2015/10/1 17:16,70120,1301,1006,Ross St & Sixth Ave (Steel Plaza T Station),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14344841,2015/10/1 16:54,2015/10/1 17:00,70209,348,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Subscriber
14344849,2015/10/1 16:55,2015/10/1 17:02,70050,395,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,Subscriber
14344854,2015/10/1 16:55,2015/10/1 17:42,70241,2808,1004,First Ave & B St (T Station),1032,Maryland Ave & Walnut St,Subscriber
14344855,2015/10/1 16:56,2015/10/1 17:47,70300,3107,1017,21st St & Penn Ave,1019,42nd St & Butler St,Customer
14344859,2015/10/1 16:56,2015/10/1 17:05,70482,532,1034,Ellsworth Ave & N Neville St,1032,Maryland Ave & Walnut St,Subscriber
14344873,2015/10/1 16:57,2015/10/1 17:03,70073,345,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
14344889,2015/10/1 16:59,2015/10/1 17:25,70092,1580,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14344891,2015/10/1 16:59,2015/10/2 10:43,70070,63881,1019,42nd St & Butler St,1050,Healthy Ride Hub,Subscriber
14344894,2015/10/1 16:59,2015/10/1 17:30,70247,1896,1047,S 22nd St & E Carson St,1013,Isabella St & Federal St (PNC Park),Customer
14344895,2015/10/1 16:59,2015/10/1 17:25,70338,1573,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14344899,2015/10/1 16:59,2015/10/1 17:26,70143,1585,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14344918,2015/10/1 17:01,2015/10/1 17:10,70217,546,1006,Ross St & Sixth Ave (Steel Plaza T Station),1017,21st St & Penn Ave,Subscriber
14344921,2015/10/1 17:01,2015/10/1 17:38,70467,2184,1019,42nd St & Butler St,,BIKE 70467,Subscriber
14344937,2015/10/1 17:03,2015/10/1 17:20,70085,1003,1020,42nd St & Penn Ave (Children's Hospital),1000,Liberty Ave & Stanwix St.,Subscriber
14344940,2015/10/1 17:03,2015/10/1 17:15,70367,729,1003,First Ave & Smithfield St (Art Institute),1009,12th St & Penn Ave,Customer
14344954,2015/10/1 17:04,2015/10/1 17:11,70159,385,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Subscriber
14344970,2015/10/1 17:06,2015/10/1 17:09,70017,206,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14344993,2015/10/1 17:09,2015/10/1 17:21,70198,718,1026,S Whitfield St & Baum Blvd,1020,42nd St & Penn Ave (Children's Hospital),Subscriber
14345015,2015/10/1 17:12,2015/10/1 17:32,70380,1194,1044,Zulema St & Coltart Ave,1001,Forbes Ave & Market Square,Subscriber
14345021,2015/10/1 17:12,2015/10/1 17:22,70394,590,1035,Fifth Ave & S Dithridge St,1023,Liberty Ave & Baum Blvd,Subscriber
14345023,2015/10/1 17:12,2015/10/1 17:21,70485,500,1002,Third Ave & Wood St,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
14345028,2015/10/1 17:13,2015/10/1 17:45,70374,1948,1040,Bigelow Blvd & 5th Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14345047,2015/10/1 17:15,2015/10/1 17:19,70409,282,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Customer
14345064,2015/10/1 17:17,2015/10/1 17:26,70412,546,1043,Coltart Ave & Forbes Ave,1035,Fifth Ave & S Dithridge St,Subscriber
14345102,2015/10/1 17:20,2015/10/1 17:27,70242,428,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14345122,2015/10/1 17:22,2015/10/1 17:22,70327,21,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14345147,2015/10/1 17:25,2015/10/1 17:28,70426,210,1006,Ross St & Sixth Ave (Steel Plaza T Station),1008,Centre Ave & Consol Energy Center,Subscriber
14345179,2015/10/1 17:27,2015/10/1 17:42,70103,920,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1019,42nd St & Butler St,Subscriber
14345184,2015/10/1 17:27,2015/10/1 17:42,70312,911,1001,Forbes Ave & Market Square,1047,S 22nd St & E Carson St,Subscriber
14345185,2015/10/1 17:27,2015/10/1 17:35,70323,457,1004,First Ave & B St (T Station),1049,S 12th St & E Carson St,Subscriber
14345202,2015/10/1 17:29,2015/10/1 17:57,70272,1639,1011,Fort Duquesne Blvd & 7th St,1018,37th St & Butler St,Subscriber
14345221,2015/10/1 17:32,2015/10/1 17:33,70397,62,1034,Ellsworth Ave & N Neville St,1034,Ellsworth Ave & N Neville St,Customer
14345238,2015/10/1 17:33,2015/10/1 17:45,70273,719,1005,Forbes Ave & Grant St,1047,S 22nd St & E Carson St,Subscriber
14345246,2015/10/1 17:34,2015/10/1 17:47,70185,770,1034,Ellsworth Ave & N Neville St,1027,Shady Ave and Ellsworth Ave,Customer
14345271,2015/10/1 17:38,2015/10/2 9:30,70067,57115,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1035,Fifth Ave & S Dithridge St,Customer
14345274,2015/10/1 17:38,2015/10/1 17:45,70057,455,1037,Frew St. & Schenley Dr.,1039,Atwood St & Bates St,Customer
14345282,2015/10/1 17:38,2015/10/1 18:04,70001,1563,1041,Fifth Ave & S Bouquet St,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14345284,2015/10/1 17:39,2015/10/1 18:02,70342,1382,1005,Forbes Ave & Grant St,1019,42nd St & Butler St,Customer
14345292,2015/10/1 17:39,2015/10/1 18:04,70291,1496,1041,Fifth Ave & S Bouquet St,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14345295,2015/10/1 17:40,2015/10/1 17:49,70413,571,1006,Ross St & Sixth Ave (Steel Plaza T Station),1017,21st St & Penn Ave,Subscriber
14345313,2015/10/1 17:42,2015/10/1 18:16,70212,2042,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14345315,2015/10/1 17:42,2015/10/1 17:45,70245,202,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Subscriber
14345321,2015/10/1 17:43,2015/10/1 17:51,70100,481,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14345334,2015/10/1 17:44,2015/10/1 17:49,70225,305,1037,Frew St. & Schenley Dr.,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14345346,2015/10/1 17:45,2015/10/1 18:15,70280,1777,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14345353,2015/10/1 17:46,2015/10/1 17:55,70123,514,1037,Frew St. & Schenley Dr.,1034,Ellsworth Ave & N Neville St,Subscriber
14345393,2015/10/1 17:51,2015/10/1 18:11,70221,1206,1004,First Ave & B St (T Station),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
14345404,2015/10/1 17:51,2015/10/1 18:48,70250,3406,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14345434,2015/10/1 17:54,2015/10/1 18:00,70261,335,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14345437,2015/10/1 17:55,2015/10/1 18:23,70405,1691,1006,Ross St & Sixth Ave (Steel Plaza T Station),1019,42nd St & Butler St,Customer
14345452,2015/10/1 17:57,2015/10/1 18:19,70431,1323,1040,Bigelow Blvd & 5th Ave,1025,Penn Ave & N Fairmount St,Subscriber
14345466,2015/10/1 17:58,2015/10/1 18:11,70229,750,1027,Shady Ave and Ellsworth Ave,1033,Ivy St & Walnut St,Subscriber
14345479,2015/10/1 18:00,2015/10/1 18:23,70474,1359,1004,First Ave & B St (T Station),1038,Boulevard of the Allies & Parkview Ave,Subscriber
14345489,2015/10/1 18:01,2015/10/1 18:10,70380,524,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
14345524,2015/10/1 18:05,2015/10/1 18:54,70417,2912,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14345526,2015/10/1 18:05,2015/10/1 18:35,70312,1792,1047,S 22nd St & E Carson St,1043,Coltart Ave & Forbes Ave,Subscriber
14345540,2015/10/1 18:07,2015/10/1 18:13,70433,361,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1013,Isabella St & Federal St (PNC Park),Customer
14345549,2015/10/1 18:08,2015/10/1 18:27,70242,1133,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,Subscriber
14345569,2015/10/1 18:10,2015/10/1 18:26,70167,925,1009,12th St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345571,2015/10/1 18:10,2015/10/1 18:26,70020,913,1009,12th St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345587,2015/10/1 18:12,2015/10/1 18:21,70215,522,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
14345588,2015/10/1 18:12,2015/10/1 18:21,70445,496,1009,12th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
14345590,2015/10/1 18:13,2015/10/1 18:35,70135,1323,1007,Stevenson St & Forbes Ave,1017,21st St & Penn Ave,Subscriber
14345593,2015/10/1 18:13,2015/10/1 18:35,70160,1352,1007,Stevenson St & Forbes Ave,1017,21st St & Penn Ave,Customer
14345596,2015/10/1 18:13,2015/10/1 18:35,70428,1328,1007,Stevenson St & Forbes Ave,1017,21st St & Penn Ave,Customer
14345607,2015/10/1 18:14,2015/10/1 18:19,70451,327,1024,S Negley Ave & Baum Blvd,1031,Maryland Ave & Ellsworth Ave,Subscriber
14345638,2015/10/1 18:17,2015/10/1 18:53,70129,2171,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14345678,2015/10/1 18:21,2015/10/1 18:42,70353,1282,1021,Taylor St & Liberty Ave,1013,Isabella St & Federal St (PNC Park),Customer
14345682,2015/10/1 18:22,2015/10/1 18:43,70316,1268,1021,Taylor St & Liberty Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
14345703,2015/10/1 18:24,2015/10/1 19:02,70098,2246,1011,Fort Duquesne Blvd & 7th St,1015,Federal St & E North Ave,Customer
14345738,2015/10/1 18:28,2015/10/1 19:11,70120,2531,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
14345740,2015/10/1 18:29,2015/10/1 18:40,70283,679,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
14345743,2015/10/1 18:29,2015/10/1 18:29,70043,7,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
14345745,2015/10/1 18:29,2015/10/1 19:19,70345,2973,1049,S 12th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345755,2015/10/1 18:30,2015/10/1 19:19,70110,2887,1049,S 12th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345772,2015/10/1 18:34,2015/10/1 18:43,70118,550,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Subscriber
14345786,2015/10/1 18:36,2015/10/1 19:08,70053,1923,1018,37th St & Butler St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345834,2015/10/1 18:43,2015/10/1 19:06,70429,1379,1019,42nd St & Butler St,1011,Fort Duquesne Blvd & 7th St,Customer
14345844,2015/10/1 18:45,2015/10/1 19:54,70323,4186,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
14345847,2015/10/1 18:45,2015/10/1 19:00,70332,925,1048,S 18th St & Sidney St,1005,Forbes Ave & Grant St,Customer
14345860,2015/10/1 18:48,2015/10/1 18:59,70270,677,1000,Liberty Ave & Stanwix St.,1017,21st St & Penn Ave,Customer
14345875,2015/10/1 18:51,2015/10/1 19:32,70297,2484,1008,Centre Ave & Consol Energy Center,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345904,2015/10/1 18:56,2015/10/1 19:09,70161,769,1021,Taylor St & Liberty Ave,1021,Taylor St & Liberty Ave,Subscriber
14345907,2015/10/1 18:57,2015/10/1 19:04,70026,453,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Subscriber
14345933,2015/10/1 19:01,2015/10/1 19:22,70262,1239,1005,Forbes Ave & Grant St,1014,Ridge Ave & Brighton Rd (CCAC),Customer
14345938,2015/10/1 19:02,2015/10/1 19:24,70476,1344,1004,First Ave & B St (T Station),1047,S 22nd St & E Carson St,Customer
14345944,2015/10/1 19:02,2015/10/1 19:32,70105,1815,1008,Centre Ave & Consol Energy Center,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345951,2015/10/1 19:03,2015/10/1 19:43,70491,2402,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345953,2015/10/1 19:03,2015/10/2 15:10,70374,72404,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14345955,2015/10/1 19:04,2015/10/1 19:42,70145,2317,1048,S 18th St & Sidney St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14345959,2015/10/1 19:04,2015/10/1 19:10,70121,354,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
14345963,2015/10/1 19:05,2015/10/1 19:12,70474,439,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & 5th Ave,Subscriber
14345972,2015/10/1 19:07,2015/10/1 19:22,70189,922,1050,Healthy Ride Hub,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
14345983,2015/10/1 19:09,2015/10/1 19:20,70234,676,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1030,S Euclid Ave & Centre Ave,Subscriber
14345997,2015/10/1 19:13,2015/10/1 19:34,70154,1294,1001,Forbes Ave & Market Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14346062,2015/10/1 19:24,2015/10/1 19:30,70014,362,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Customer
14346070,2015/10/1 19:26,2015/10/1 19:51,70038,1529,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
14346073,2015/10/1 19:26,2015/10/1 19:29,70149,215,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Customer
14346149,2015/10/1 19:40,2015/10/1 19:51,70133,650,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
14346151,2015/10/1 19:41,2015/10/1 19:47,70493,333,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
14346157,2015/10/1 19:44,2015/10/1 19:53,70435,569,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
14346158,2015/10/1 19:44,2015/10/1 20:06,70083,1317,1001,Forbes Ave & Market Square,1018,37th St & Butler St,Subscriber
14346188,2015/10/1 19:52,2015/10/1 20:47,70088,3328,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14346195,2015/10/1 19:54,2015/10/1 20:03,70189,526,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Subscriber
14346267,2015/10/1 20:09,2015/10/1 20:19,70283,590,1006,Ross St & Sixth Ave (Steel Plaza T Station),1048,S 18th St & Sidney St,Customer
14346325,2015/10/1 20:28,2015/10/1 20:41,70473,766,1005,Forbes Ave & Grant St,1016,17th St & Penn Ave,Customer
14346328,2015/10/1 20:30,2015/10/1 20:35,70483,274,1044,Zulema St & Coltart Ave,1040,Bigelow Blvd & 5th Ave,Subscriber
14346330,2015/10/1 20:30,2015/10/1 20:53,70262,1381,1014,Ridge Ave & Brighton Rd (CCAC),1048,S 18th St & Sidney St,Customer
14346332,2015/10/1 20:32,2015/10/1 20:32,70040,24,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Subscriber
14346334,2015/10/1 20:32,2015/10/1 20:38,70283,362,1048,S 18th St & Sidney St,1046,S 25th St & E Carson St,Subscriber
14346363,2015/10/1 20:47,2015/10/1 21:20,70001,1928,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14346379,2015/10/1 20:55,2015/10/1 21:18,70290,1354,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St.,Subscriber
14346424,2015/10/1 21:18,2015/10/1 21:23,70474,266,1040,Bigelow Blvd & 5th Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14346426,2015/10/1 21:22,2015/10/1 21:26,70148,239,1009,12th St & Penn Ave,1017,21st St & Penn Ave,Customer
14346433,2015/10/1 21:23,2015/10/1 21:49,70269,1564,1007,Stevenson St & Forbes Ave,1015,Federal St & E North Ave,Customer
14346441,2015/10/1 21:25,2015/10/1 21:42,70386,1027,1040,Bigelow Blvd & 5th Ave,1040,Bigelow Blvd & 5th Ave,Subscriber
14346456,2015/10/1 21:28,2015/10/1 21:33,70435,266,1041,Fifth Ave & S Bouquet St,1035,Fifth Ave & S Dithridge St,Customer
14346493,2015/10/1 21:38,2015/10/1 21:45,70425,413,1040,Bigelow Blvd & 5th Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14346518,2015/10/1 21:53,2015/10/1 22:20,70097,1605,1033,Ivy St & Walnut St,1023,Liberty Ave & Baum Blvd,Subscriber
14346520,2015/10/1 21:54,2015/10/1 22:23,70155,1759,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,Customer
14346524,2015/10/1 21:59,2015/10/1 22:20,70163,1263,1045,S 27th St & Tunnel Blvd (Southside Works),1037,Frew St. & Schenley Dr.,Customer
14346532,2015/10/1 22:02,2015/10/1 22:09,70297,422,1012,North Shore Trail & Fort Duquesne Bridge,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
14346533,2015/10/1 22:03,2015/10/1 22:40,70450,2231,1006,Ross St & Sixth Ave (Steel Plaza T Station),1038,Boulevard of the Allies & Parkview Ave,Subscriber
14346535,2015/10/1 22:04,2015/10/1 22:11,70112,431,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St,Subscriber
14346553,2015/10/1 22:13,2015/10/1 22:44,70308,1873,1007,Stevenson St & Forbes Ave,1015,Federal St & E North Ave,Customer
14346558,2015/10/1 22:21,2015/10/1 22:31,10914,630,1007,Stevenson St & Forbes Ave,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14346579,2015/10/1 22:35,2015/10/1 22:35,70446,20,1012,North Shore Trail & Fort Duquesne Bridge,1015,Federal St & E North Ave,Customer
14346581,2015/10/1 22:36,2015/10/1 22:51,70092,919,1012,North Shore Trail & Fort Duquesne Bridge,1015,Federal St & E North Ave,Customer
14346582,2015/10/1 22:36,2015/10/1 22:51,70387,892,1012,North Shore Trail & Fort Duquesne Bridge,1015,Federal St & E North Ave,Customer
14346586,2015/10/1 22:37,2015/10/1 23:00,70429,1337,1011,Fort Duquesne Blvd & 7th St,1019,42nd St & Butler St,Customer
14346601,2015/10/1 22:55,2015/10/1 23:26,70320,1843,1012,North Shore Trail & Fort Duquesne Bridge,1048,S 18th St & Sidney St,Customer
14346603,2015/10/1 22:56,2015/10/1 23:26,70232,1842,1012,North Shore Trail & Fort Duquesne Bridge,1048,S 18th St & Sidney St,Customer
